DTG,Baseline,Charge,Discharge - Partial,Discharge - Full,SOC,E-Rate,lambda Charge,lambda Discharge Part,lambda Discharge Full,Chiller Power base,Chiller Power Opt
11/14/2006 9:00,377.41,0,0,0,178.77,0.07145,0.28,0,0.557245436,210.31,210.31
11/14/2006 10:00,414.73,0,0,0,178.38,0.0715,0.284,0,0.516239481,214.1,214.1
11/14/2006 11:00,434.15,0,0,0,177.98,0.07155,0.284,0,0.505171024,219.32,219.32
11/14/2006 12:00,449.14,0,0,0,177.59,0.0716,0.286,0,0.491784299,220.88,220.88
11/14/2006 13:00,470.7,0,0,0,177.2,0.07165,0.288,0,0.474102401,223.16,223.16
11/14/2006 14:00,482.17,0,0,0,176.81,0.0717,0.288,0,0.471555675,227.37,227.37
11/14/2006 15:00,471.06,0,0,0,176.42,0.07175,0.287,0,0.480172377,226.19,226.19
11/14/2006 16:00,439.79,0,0,0,176.03,0.0718,0.285,0,0.500034107,219.91,219.91
11/14/2006 17:00,401.16,0,0,0,175.65,0.07185,0.28,0,0.538363745,215.97,215.97
11/14/2006 18:00,352.22,0,0,0,175.26,0.0719,0.275,0,0.599682017,211.22,211.22
11/14/2006 19:00,315.77,0,0,0,174.87,0.07195,0.321,0,0.334990658,105.78,105.78
11/14/2006 20:00,299.43,0,0,0,174.49,0.072,0.321,0,0.335003173,100.31,100.31
11/14/2006 21:00,271.07,0,0,0,174.11,0.07205,0.321,0,0.334968827,90.8,90.8
11/14/2006 22:00,371.06,0,0,0,173.72,0.0721,0.279,0,0.565110764,209.69,209.69
11/14/2006 23:00,76.09,0,0,0,173.34,0.071,0.319,0,0.334998029,25.49,25.49
11/15/2006 0:00,78.46,0,0,0,172.96,0.071,0.319,0,0.334947744,26.28,26.28
11/15/2006 1:00,189.39,0,0,0,172.58,0.07105,0.32,0,0.334970167,63.44,63.44
11/15/2006 2:00,173.63,0,0,0,172.2,0.0711,0.32,0,0.334965156,58.16,58.16
11/15/2006 3:00,275.85,0,0,0,171.82,0.07115,0.321,0,0.334964655,92.4,92.4
11/15/2006 4:00,264.4,0,0,0,171.44,0.0712,0.321,0,0.334984871,88.57,88.57
11/15/2006 5:00,273.7,0,0,0,171.07,0.07125,0.321,0,0.335001827,91.69,91.69
11/15/2006 6:00,270.47,0,0,0,170.69,0.0713,0.321,0,0.335009428,90.61,90.61
11/15/2006 7:00,298.03,0,0,0,170.31,0.07135,0.321,0,0.334966279,99.83,99.83
11/15/2006 8:00,357.17,0,0,0,169.94,0.0714,0.277,0,0.583279671,208.33,208.33
11/15/2006 9:00,405.73,0,0,0,169.57,0.07145,0.283,0,0.525398664,213.17,213.17
11/15/2006 10:00,448.36,0,0,0,169.19,0.0715,0.287,0,0.485413507,217.64,217.64
11/15/2006 11:00,490.43,0,0,0,168.82,0.07155,0.292,0,0.453153355,222.24,222.24
11/15/2006 12:00,530.59,0,0,0,168.45,0.0716,0.297,0,0.426902128,226.51,226.51
11/15/2006 13:00,577.31,0,0,0,168.08,0.07165,0.302,0,0.402487398,232.36,232.36
11/15/2006 14:00,596.8,0,0,0,167.71,0.0717,0.303,0,0.39797252,237.51,237.51
11/15/2006 15:00,569.4,0,0,0,167.34,0.07175,0.3,0,0.411397963,234.25,234.25
11/15/2006 16:00,504.83,0,0,0,166.97,0.0718,0.292,0,0.449418616,226.88,226.88
11/15/2006 17:00,445.94,0,0,0,166.6,0.07185,0.285,0,0.494573261,220.55,220.55
11/15/2006 18:00,385.59,0,0,0,166.24,0.0719,0.279,0,0.55610882,214.43,214.43
11/15/2006 19:00,340.76,0,0,0,165.87,0.07195,0.274,0,0.616680362,210.14,210.14
11/15/2006 20:00,327.51,0,0,0,165.51,0.072,0.321,0,0.334982138,109.71,109.71
11/15/2006 21:00,315.27,0,0,0,165.14,0.07205,0.321,0,0.334982713,105.61,105.61
11/15/2006 22:00,446.58,0,0,0,164.78,0.0721,0.285,0,0.493998836,220.61,220.61
11/15/2006 23:00,68.49,0,0,0,164.42,0.071,0.319,0,0.334939407,22.94,22.94
11/16/2006 0:00,71.68,0,0,0,164.05,0.071,0.319,0,0.334960938,24.01,24.01
11/16/2006 1:00,208.16,0,0,0,163.69,0.07105,0.32,0,0.334982706,69.73,69.73
11/16/2006 2:00,192.23,0,0,0,163.33,0.0711,0.32,0,0.335015346,64.4,64.4
11/16/2006 3:00,306.27,0,0,0,162.97,0.07115,0.321,0,0.334998531,102.6,102.6
11/16/2006 4:00,299.62,0,0,0,162.62,0.0712,0.321,0,0.334990989,100.37,100.37
11/16/2006 5:00,300.8,0,0,0,162.26,0.07125,0.321,0,0.334973404,100.76,100.76
11/16/2006 6:00,284.15,0,0,0,161.9,0.0713,0.321,0,0.33499912,95.19,95.19
11/16/2006 7:00,324.99,0,0,0,161.55,0.07135,0.274,0,0.631588664,205.26,205.26
11/16/2006 8:00,379.04,0,0,0,161.19,0.0714,0.276,0,0.572419797,216.97,216.97
11/16/2006 9:00,450.27,0,0,0,160.84,0.07145,0.288,0,0.48379861,217.84,217.84
11/16/2006 10:00,497.1,0,0,0,160.48,0.0715,0.295,0,0.442204788,219.82,219.82
11/16/2006 11:00,538.54,0,0,0,160.13,0.07155,0.303,0,0.405188101,218.21,218.21
11/16/2006 12:00,620.02,0,0,0,159.78,0.0716,0.313,0,0.369439695,229.06,229.06
11/16/2006 13:00,704.73,0,0,0,159.42,0.07165,0.322,0,0.345905524,243.77,243.77
11/16/2006 14:00,759.16,0,0,0,159.07,0.0717,0.327,0,0.337530955,256.24,256.24
11/16/2006 15:00,720.96,0,0,0,158.72,0.07175,0.32,0,0.351309365,253.28,253.28
11/16/2006 16:00,572.89,0,0,0,158.37,0.0718,0.3,0,0.409607429,234.66,234.66
11/16/2006 17:00,465.3,0,0,0,158.03,0.07185,0.288,0,0.47837954,222.59,222.59
11/16/2006 18:00,400.14,0,0,0,157.68,0.0719,0.28,0,0.53948618,215.87,215.87
11/16/2006 19:00,379.8,0,0,0,157.33,0.07195,0.278,0,0.563112164,213.87,213.87
11/16/2006 20:00,366.16,0,0,0,156.99,0.072,0.277,0,0.580483941,212.55,212.55
11/16/2006 21:00,343.3,0,0,0,156.64,0.07205,0.276,0,0.602942033,206.99,206.99
11/16/2006 22:00,501.42,0,0,0,156.3,0.0721,0.293,0,0.445674285,223.47,223.47
11/16/2006 23:00,64.92,0,0,0,155.95,0.071,0.319,0,0.335027726,21.75,21.75
11/17/2006 0:00,68.06,0,0,0,155.61,0.071,0.319,0,0.334998531,22.8,22.8
11/17/2006 1:00,225.53,0,0,0,155.27,0.07105,0.32,0,0.334988693,75.55,75.55
11/17/2006 2:00,208.5,0,0,0,154.92,0.0711,0.32,0,0.334964029,69.84,69.84
11/17/2006 3:00,349.3,0,0,0,154.58,0.07115,0.275,0,0.60392213,210.95,210.95
11/17/2006 4:00,365.18,0,0,0,154.24,0.0712,0.275,0,0.590530697,215.65,215.65
11/17/2006 5:00,380.03,0,0,0,153.9,0.07125,0.278,0,0.562823988,213.89,213.89
11/17/2006 6:00,351.24,0,0,0,153.57,0.0713,0.277,0,0.591475914,207.75,207.75
11/17/2006 7:00,370.96,0,0,0,153.23,0.07135,0.276,0,0.582812163,216.2,216.2
11/17/2006 8:00,415.95,0,0,0,152.89,0.0714,0.277,0,0.544440438,226.46,226.46
11/17/2006 9:00,471.99,0,0,0,152.55,0.07145,0.29,0,0.466535308,220.2,220.2
11/17/2006 10:00,509.26,0,0,0,152.22,0.0715,0.293,0,0.446471351,227.37,227.37
11/17/2006 11:00,534.71,0,0,0,151.88,0.07155,0.296,0,0.430588543,230.24,230.24
11/17/2006 12:00,534.99,0,0,0,151.55,0.0716,0.296,0,0.43041926,230.27,230.27
11/17/2006 13:00,533.64,0,0,0,151.22,0.07165,0.296,0,0.431208305,230.11,230.11
11/17/2006 14:00,516.89,0,0,0,150.88,0.0717,0.294,0,0.441525276,228.22,228.22
11/17/2006 15:00,495.52,0,0,0,150.55,0.07175,0.293,0,0.449648854,222.81,222.81
11/17/2006 16:00,468.63,0,0,0,150.22,0.0718,0.29,0,0.469090754,219.83,219.83
11/17/2006 17:00,432.15,0,0,0,149.89,0.07185,0.286,0,0.499618188,215.91,215.91
11/17/2006 18:00,385.4,0,0,0,149.56,0.0719,0.28,0,0.547768552,211.11,211.11
11/17/2006 19:00,359.38,0,0,0,149.23,0.07195,0.279,0,0.570454672,205.01,205.01
11/17/2006 20:00,357.63,0,0,0,148.9,0.072,0.277,0,0.582641277,208.37,208.37
11/17/2006 21:00,346.49,0,0,0,148.58,0.07205,0.276,0,0.598285665,207.3,207.3
11/17/2006 22:00,517.28,0,0,0,148.25,0.0721,0.292,0,0.446875967,231.16,231.16
11/17/2006 23:00,66.74,0,0,0,147.92,0.071,0.319,0,0.335031465,22.36,22.36
11/18/2006 0:00,65.73,0,0,0,147.6,0.071,0.319,0,0.335006846,22.02,22.02
11/18/2006 1:00,66.3,0,0,0,147.27,0.07105,0.319,0,0.334992459,22.21,22.21
11/18/2006 2:00,66.61,0,0,0,146.95,0.0711,0.319,0,0.334934694,22.31,22.31
11/18/2006 3:00,199.22,0,0,0,146.62,0.07115,0.32,0,0.335006525,66.74,66.74
11/18/2006 4:00,321.8,0,0,0,146.3,0.0712,0.321,0,0.334990677,107.8,107.8
11/18/2006 5:00,346.1,0,0,0,145.98,0.07125,0.321,0,0.334989887,115.94,115.94
11/18/2006 6:00,369.96,0,0,0,145.66,0.0713,0.275,0,0.584117202,216.1,216.1
11/18/2006 7:00,339.45,0,0,0,145.34,0.07135,0.321,0,0.334983061,113.71,113.71
11/18/2006 8:00,359.74,0,0,0,145.02,0.0714,0.274,0,0.598043031,215.14,215.14
11/18/2006 9:00,397.3,0,0,0,144.7,0.07145,0.278,0,0.550541153,218.73,218.73
11/18/2006 10:00,433.25,0,0,0,144.38,0.0715,0.282,0,0.513098673,222.3,222.3
11/18/2006 11:00,445.64,0,0,0,144.06,0.07155,0.284,0,0.501660533,223.56,223.56
11/18/2006 12:00,453.22,0,0,0,143.75,0.0716,0.285,0,0.494991395,224.34,224.34
11/18/2006 13:00,457.82,0,0,0,143.43,0.07165,0.285,0,0.491044515,224.81,224.81
11/18/2006 14:00,463.74,0,0,0,143.12,0.0717,0.283,0,0.498490533,231.17,231.17
11/18/2006 15:00,466.14,0,0,0,142.8,0.07175,0.283,0,0.496438838,231.41,231.41
11/18/2006 16:00,477.45,0,0,0,142.49,0.0718,0.284,0,0.487087653,232.56,232.56
11/18/2006 17:00,415.93,0,0,0,142.17,0.07185,0.277,0,0.544442574,226.45,226.45
11/18/2006 18:00,362.99,0,0,0,141.86,0.0719,0.275,0,0.593542522,215.45,215.45
11/18/2006 19:00,344.64,0,0,0,141.55,0.07195,0.273,0,0.62018338,213.74,213.74
11/18/2006 20:00,311,0,0,0,141.24,0.072,0.321,0,0.334983923,104.18,104.18
11/18/2006 21:00,336.96,0,0,0,140.93,0.07205,0.274,0,0.622596154,209.79,209.79
11/18/2006 22:00,337.81,0,0,0,140.62,0.0721,0.274,0,0.621266392,209.87,209.87
11/18/2006 23:00,73.61,0,0,0,140.31,0.071,0.319,0,0.33500883,24.66,24.66
11/19/2006 0:00,106.71,0,0,0,140,0.071,0.319,0,0.335020148,35.75,35.75
11/19/2006 1:00,102.53,0,0,0,139.69,0.07105,0.319,0,0.335023895,34.35,34.35
11/19/2006 2:00,101.59,0,0,0,139.38,0.0711,0.319,0,0.334973915,34.03,34.03
11/19/2006 3:00,183.18,0,0,0,139.08,0.07115,0.32,0,0.334971067,61.36,61.36
11/19/2006 4:00,202.8,0,0,0,138.77,0.0712,0.32,0,0.335009862,67.94,67.94
11/19/2006 5:00,204.03,0,0,0,138.46,0.07125,0.32,0,0.334999755,68.35,68.35
11/19/2006 6:00,224.21,0,0,0,138.16,0.0713,0.32,0,0.334998439,75.11,75.11
11/19/2006 7:00,332.3,0,0,0,137.86,0.07135,0.273,0,0.630033103,209.36,209.36
11/19/2006 8:00,369.16,0,0,0,137.55,0.0714,0.272,0,0.601527793,222.06,222.06
11/19/2006 9:00,426.68,0,0,0,137.25,0.07145,0.279,0,0.533186463,227.5,227.5
11/19/2006 10:00,459.43,0,0,0,136.95,0.0715,0.29,0,0.469168317,215.55,215.55
11/19/2006 11:00,472.74,0,0,0,136.65,0.07155,0.29,0,0.465964378,220.28,220.28
11/19/2006 12:00,459.75,0,0,0,136.35,0.0716,0.29,0,0.468928766,215.59,215.59
11/19/2006 13:00,450.89,0,0,0,136.05,0.07165,0.288,0,0.483288607,217.91,217.91
11/19/2006 14:00,441.45,0,0,0,135.75,0.0717,0.29,0,0.475863631,210.07,210.07
11/19/2006 15:00,435.54,0,0,0,135.45,0.07175,0.288,0,0.488887358,212.93,212.93
11/19/2006 16:00,431.71,0,0,0,135.15,0.0718,0.285,0,0.500034746,215.87,215.87
11/19/2006 17:00,400.91,0,0,0,134.85,0.07185,0.282,0,0.530493128,212.68,212.68
11/19/2006 18:00,366.92,0,0,0,134.56,0.0719,0.278,0,0.570369563,209.28,209.28
11/19/2006 19:00,362.37,0,0,0,134.26,0.07195,0.28,0,0.5665756,205.31,205.31
11/19/2006 20:00,336.66,0,0,0,133.96,0.072,0.275,0,0.612962633,206.36,206.36
11/19/2006 21:00,312.74,0,0,0,133.67,0.07205,0.321,0,0.334974739,104.76,104.76
11/19/2006 22:00,237.39,0,0,0,133.38,0.0721,0.32,0,0.3349762,79.52,79.52
11/19/2006 23:00,105.58,0,0,0,133.08,0.071,0.319,0,0.33500663,35.37,35.37
11/20/2006 0:00,74.3,0,0,0,132.79,0.071,0.319,0,0.334993271,24.89,24.89
11/20/2006 1:00,208.57,0,0,0,132.5,0.07105,0.32,0,0.334995445,69.87,69.87
11/20/2006 2:00,194.59,0,0,0,132.21,0.0711,0.32,0,0.335012077,65.19,65.19
11/20/2006 3:00,282.03,0,0,0,131.92,0.07115,0.321,0,0.334999823,94.48,94.48
11/20/2006 4:00,250.29,0,0,0,131.63,0.0712,0.32,0,0.334971433,83.84,83.84
11/20/2006 5:00,264.91,0,0,0,131.34,0.07125,0.321,0,0.334981692,88.74,88.74
11/20/2006 6:00,259.52,0,0,0,131.05,0.0713,0.32,0,0.335003083,86.94,86.94
11/20/2006 7:00,272.61,0,0,0,130.76,0.07135,0.321,0,0.334984043,91.32,91.32
11/20/2006 8:00,302.21,0,0,0,130.47,0.0714,0.321,0,0.334998842,101.24,101.24
11/20/2006 9:00,300.5,0,0,0,130.18,0.07145,0.321,0,0.334975042,100.66,100.66
11/20/2006 10:00,300.65,0,0,0,129.9,0.0715,0.321,0,0.334974223,100.71,100.71
11/20/2006 11:00,291.4,0,0,0,129.61,0.07155,0.321,0,0.335003432,97.62,97.62
11/20/2006 12:00,298.96,0,0,0,129.33,0.0716,0.321,0,0.334994648,100.15,100.15
11/20/2006 13:00,300.8,0,0,0,129.04,0.07165,0.321,0,0.334973404,100.76,100.76
11/20/2006 14:00,307.64,0,0,0,128.76,0.0717,0.321,0,0.33500195,103.06,103.06
11/20/2006 15:00,306.92,0,0,0,128.47,0.07175,0.321,0,0.334973283,102.81,102.81
11/20/2006 16:00,305.26,0,0,0,128.19,0.0718,0.321,0,0.334993121,102.26,102.26
11/20/2006 17:00,303.98,0,0,0,127.91,0.07185,0.321,0,0.334989144,101.83,101.83
11/20/2006 18:00,277.44,0,0,0,127.63,0.0719,0.321,0,0.334991349,92.94,92.94
11/20/2006 19:00,259.95,0,0,0,127.35,0.07195,0.32,0,0.334987498,87.08,87.08
11/20/2006 20:00,255.62,0,0,0,127.07,0.072,0.32,0,0.334989437,85.63,85.63
11/20/2006 21:00,247.5,0,0,0,126.79,0.07205,0.32,0,0.334989899,82.91,82.91
11/20/2006 22:00,354.29,0,0,0,126.51,0.0721,0.283,0,0.555420701,196.78,196.78
11/20/2006 23:00,79.27,0,0,0,126.23,0.071,0.319,0,0.335057399,26.56,26.56
11/21/2006 0:00,79.98,0,0,0,125.95,0.071,0.319,0,0.33495874,26.79,26.79
11/21/2006 1:00,167.76,0,0,0,125.68,0.07105,0.32,0,0.335002384,56.2,56.2
11/21/2006 2:00,162.84,0,0,0,125.4,0.0711,0.319,0,0.334991403,54.55,54.55
11/21/2006 3:00,209.4,0,0,0,125.12,0.07115,0.32,0,0.335004776,70.15,70.15
11/21/2006 4:00,142.6,0,0,0,124.85,0.0712,0.319,0,0.334992987,47.77,47.77
11/21/2006 5:00,231.32,0,0,0,124.57,0.07125,0.32,0,0.334990489,77.49,77.49
11/21/2006 6:00,233.54,0,0,0,124.3,0.0713,0.32,0,0.334974737,78.23,78.23
11/21/2006 7:00,252.01,0,0,0,124.03,0.07135,0.32,0,0.334986707,84.42,84.42
11/21/2006 8:00,275.19,0,0,0,123.75,0.0714,0.321,0,0.335004906,92.19,92.19
11/21/2006 9:00,288.56,0,0,0,123.48,0.07145,0.321,0,0.334973662,96.66,96.66
11/21/2006 10:00,308.3,0,0,0,123.21,0.0715,0.278,0,0.623094389,192.1,192.1
11/21/2006 11:00,322.74,0,0,0,122.94,0.07155,0.276,0,0.624155667,201.44,201.44
11/21/2006 12:00,346.11,0,0,0,122.67,0.0716,0.278,0,0.588541215,203.7,203.7
11/21/2006 13:00,370.51,0,0,0,122.4,0.07165,0.281,0,0.55631427,206.12,206.12
11/21/2006 14:00,384.72,0,0,0,122.13,0.0717,0.282,0,0.539535246,207.57,207.57
11/21/2006 15:00,379.71,0,0,0,121.86,0.07175,0.282,0,0.545310895,207.06,207.06
11/21/2006 16:00,348.44,0,0,0,121.59,0.0718,0.278,0,0.585265756,203.93,203.93
11/21/2006 17:00,319.86,0,0,0,121.32,0.07185,0.275,0,0.628900144,201.16,201.16
11/21/2006 18:00,282.34,0,0,0,121.06,0.0719,0.321,0,0.334986187,94.58,94.58
11/21/2006 19:00,261.75,0,0,0,120.79,0.07195,0.32,0,0.334976122,87.68,87.68
11/21/2006 20:00,268.71,0,0,0,120.53,0.072,0.321,0,0.334970786,90.01,90.01
11/21/2006 21:00,260.5,0,0,0,120.26,0.07205,0.32,0,0.334971209,87.26,87.26
11/21/2006 22:00,356.61,0,0,0,120,0.0721,0.283,0,0.552480301,197.02,197.02
11/21/2006 23:00,81.81,0,0,0,119.73,0.071,0.319,0,0.335044616,27.41,27.41
11/22/2006 0:00,82.27,0,0,0,119.47,0.071,0.319,0,0.33499453,27.56,27.56
11/22/2006 1:00,151.19,0,0,0,119.21,0.07105,0.319,0,0.335008929,50.65,50.65
11/22/2006 2:00,144.36,0,0,0,118.94,0.0711,0.319,0,0.334995844,48.36,48.36
11/22/2006 3:00,208.86,0,0,0,118.68,0.07115,0.32,0,0.334961218,69.96,69.96
11/22/2006 4:00,118.39,0,0,0,118.42,0.0712,0.319,0,0.33499451,39.66,39.66
11/22/2006 5:00,231.43,0,0,0,118.16,0.07125,0.32,0,0.335004105,77.53,77.53
11/22/2006 6:00,243.52,0,0,0,117.9,0.0713,0.32,0,0.335003285,81.58,81.58
11/22/2006 7:00,269.58,0,0,0,117.64,0.07135,0.321,0,0.335002597,90.31,90.31
11/22/2006 8:00,323.38,0,0,0,117.38,0.0714,0.276,0,0.623105943,201.5,201.5
11/22/2006 9:00,388.64,0,0,0,117.12,0.07145,0.281,0,0.54405105,211.44,211.44
11/22/2006 10:00,448.68,0,0,0,116.87,0.0715,0.293,0,0.46184363,207.22,207.22
11/22/2006 11:00,505.17,0,0,0,116.61,0.07155,0.299,0,0.423639567,214.01,214.01
11/22/2006 12:00,532.67,0,0,0,116.35,0.0716,0.302,0,0.408245255,217.46,217.46
11/22/2006 13:00,559.36,0,0,0,116.1,0.07165,0.306,0,0.394915618,220.9,220.9
11/22/2006 14:00,589.27,0,0,0,115.84,0.0717,0.311,0,0.376126394,221.64,221.64
11/22/2006 15:00,547.24,0,0,0,115.59,0.07175,0.302,0,0.406786785,222.61,222.61
11/22/2006 16:00,492.9,0,0,0,115.33,0.0718,0.296,0,0.438222763,216,216
11/22/2006 17:00,428.85,0,0,0,115.08,0.07185,0.287,0,0.494835024,212.21,212.21
11/22/2006 18:00,375.92,0,0,0,114.82,0.0719,0.283,0,0.53995531,202.98,202.98
11/22/2006 19:00,351.21,0,0,0,114.57,0.07195,0.277,0,0.591526437,207.75,207.75
11/22/2006 20:00,335,0,0,0,114.32,0.072,0.273,0,0.625701493,209.61,209.61
11/22/2006 21:00,299.83,0,0,0,114.07,0.07205,0.321,0,0.334989828,100.44,100.44
11/22/2006 22:00,411.63,0,0,0,113.82,0.0721,0.283,0,0.519349902,213.78,213.78
11/22/2006 23:00,80.58,0,0,0,113.57,0.071,0.319,0,0.334946637,26.99,26.99
11/23/2006 0:00,82.08,0,0,0,113.32,0.071,0.319,0,0.335038986,27.5,27.5
11/23/2006 1:00,195.03,0,0,0,113.07,0.07105,0.32,0,0.334974107,65.33,65.33
11/23/2006 2:00,171.77,0,0,0,112.82,0.0711,0.32,0,0.334982826,57.54,57.54
11/23/2006 3:00,277.57,0,0,0,112.57,0.07115,0.321,0,0.334978564,92.98,92.98
11/23/2006 4:00,267.08,0,0,0,112.32,0.0712,0.321,0,0.33499326,89.47,89.47
11/23/2006 5:00,284.67,0,0,0,112.08,0.07125,0.321,0,0.334984368,95.36,95.36
11/23/2006 6:00,288.55,0,0,0,111.83,0.0713,0.321,0,0.334985271,96.66,96.66
11/23/2006 7:00,299.95,0,0,0,111.58,0.07135,0.321,0,0.334989165,100.48,100.48
11/23/2006 8:00,312.53,0,0,0,111.34,0.0714,0.276,0,0.629123604,196.62,196.62
11/23/2006 9:00,320.29,0,0,0,111.09,0.07145,0.277,0,0.616222798,197.37,197.37
11/23/2006 10:00,349.67,0,0,0,110.85,0.0715,0.278,0,0.583550204,204.05,204.05
11/23/2006 11:00,394.81,0,0,0,110.61,0.07155,0.283,0,0.52838074,208.61,208.61
11/23/2006 12:00,419.92,0,0,0,110.36,0.0716,0.284,0,0.511121166,214.63,214.63
11/23/2006 13:00,428.79,0,0,0,110.12,0.07165,0.285,0,0.502716948,215.56,215.56
11/23/2006 14:00,421.48,0,0,0,109.88,0.0717,0.284,0,0.509632723,214.8,214.8
11/23/2006 15:00,406.61,0,0,0,109.64,0.07175,0.283,0,0.52448292,213.26,213.26
11/23/2006 16:00,382.51,0,0,0,109.39,0.0718,0.28,0,0.55114899,210.82,210.82
11/23/2006 17:00,351.62,0,0,0,109.15,0.07185,0.275,0,0.600534668,211.16,211.16
11/23/2006 18:00,306.13,0,0,0,108.91,0.0719,0.321,0,0.334988404,102.55,102.55
11/23/2006 19:00,276.57,0,0,0,108.67,0.07195,0.321,0,0.334996565,92.65,92.65
11/23/2006 20:00,284.56,0,0,0,108.43,0.072,0.321,0,0.334973292,95.32,95.32
11/23/2006 21:00,262.75,0,0,0,108.2,0.07205,0.32,0,0.334995243,88.02,88.02
11/23/2006 22:00,369.33,0,0,0,107.96,0.0721,0.28,0,0.557793843,206.01,206.01
11/23/2006 23:00,82.36,0,0,0,107.72,0.071,0.319,0,0.334992715,27.59,27.59
11/24/2006 0:00,83.51,0,0,0,107.48,0.071,0.319,0,0.334929949,27.97,27.97
11/24/2006 1:00,167.92,0,0,0,107.25,0.07105,0.32,0,0.334980943,56.25,56.25
11/24/2006 2:00,147.79,0,0,0,107.01,0.0711,0.319,0,0.335002368,49.51,49.51
11/24/2006 3:00,178.82,0,0,0,106.78,0.07115,0.32,0,0.334973717,59.9,59.9
11/24/2006 4:00,162.41,0,0,0,106.54,0.0712,0.319,0,0.335016317,54.41,54.41
11/24/2006 5:00,222.69,0,0,0,106.31,0.07125,0.32,0,0.334994836,74.6,74.6
11/24/2006 6:00,241.89,0,0,0,106.07,0.0713,0.32,0,0.334986978,81.03,81.03
11/24/2006 7:00,249,0,0,0,105.84,0.07135,0.32,0,0.33497992,83.41,83.41
11/24/2006 8:00,283.92,0,0,0,105.61,0.0714,0.278,0,0.65254297,185.27,185.27
11/24/2006 9:00,320.8,0,0,0,105.37,0.07145,0.277,0,0.615399002,197.42,197.42
11/24/2006 10:00,362.42,0,0,0,105.14,0.0715,0.286,0,0.533690194,193.42,193.42
11/24/2006 11:00,395,0,0,0,104.91,0.07155,0.289,0,0.498860759,197.05,197.05
11/24/2006 12:00,419.89,0,0,0,104.68,0.0716,0.296,0,0.455238277,191.15,191.15
11/24/2006 13:00,434,0,0,0,104.45,0.07165,0.298,0,0.444585253,192.95,192.95
11/24/2006 14:00,421.83,0,0,0,104.22,0.0717,0.299,0,0.442358296,186.6,186.6
11/24/2006 15:00,410.03,0,0,0,103.99,0.07175,0.295,0,0.463161232,189.91,189.91
11/24/2006 16:00,402.01,0,0,0,103.76,0.0718,0.294,0,0.469913684,188.91,188.91
11/24/2006 17:00,387.96,0,0,0,103.53,0.07185,0.293,0,0.482498196,187.19,187.19
11/24/2006 18:00,348.03,0,0,0,103.31,0.0719,0.286,0,0.538229463,187.32,187.32
11/24/2006 19:00,328.14,0,0,0,103.08,0.07195,0.284,0,0.564210398,185.14,185.14
11/24/2006 20:00,320.04,0,0,0,102.85,0.072,0.281,0,0.590301212,188.92,188.92
11/24/2006 21:00,289.85,0,0,0,102.63,0.07205,0.278,0,0.641228221,185.86,185.86
11/24/2006 22:00,400.34,0,0,0,102.4,0.0721,0.29,0,0.493730329,197.66,197.66
11/24/2006 23:00,79.39,0,0,0,102.17,0.071,0.319,0,0.334928832,26.59,26.59
11/25/2006 0:00,78.79,0,0,0,101.95,0.071,0.319,0,0.334940982,26.39,26.39
11/25/2006 1:00,78.13,0,0,0,101.73,0.07105,0.319,0,0.334954563,26.17,26.17
11/25/2006 2:00,77.2,0,0,0,101.5,0.0711,0.319,0,0.334974093,25.86,25.86
11/25/2006 3:00,189.55,0,0,0,101.28,0.07115,0.32,0,0.335003957,63.5,63.5
11/25/2006 4:00,325.81,0,0,0,101.06,0.0712,0.28,0,0.594978669,193.85,193.85
11/25/2006 5:00,353.97,0,0,0,100.83,0.07125,0.281,0,0.567053705,200.72,200.72
11/25/2006 6:00,368.75,0,0,0,100.61,0.0713,0.28,0,0.558508475,205.95,205.95
11/25/2006 7:00,346.49,0,0,0,100.39,0.07135,0.278,0,0.587982337,203.73,203.73
11/25/2006 8:00,376.61,0,0,0,100.17,0.0714,0.279,0,0.558216723,210.23,210.23
11/25/2006 9:00,425.2,0,0,0,99.95,0.07145,0.285,0,0.506091251,215.19,215.19
11/25/2006 10:00,476.55,0,0,0,99.73,0.0715,0.291,0,0.463120344,220.7,220.7
11/25/2006 11:00,521.13,0,0,0,99.51,0.07155,0.301,0,0.41448391,216,216
11/25/2006 12:00,566.19,0,0,0,99.29,0.0716,0.305,0,0.397393101,225,225
11/25/2006 13:00,597.99,0,0,0,99.07,0.07165,0.31,0,0.377999632,226.04,226.04
11/25/2006 14:00,607.37,0,0,0,98.85,0.0717,0.311,0,0.374269391,227.32,227.32
11/25/2006 15:00,548.59,0,0,0,98.64,0.07175,0.304,0,0.400116663,219.5,219.5
11/25/2006 16:00,511.18,0,0,0,98.42,0.0718,0.296,0,0.43321335,221.45,221.45
11/25/2006 17:00,455.01,0,0,0,98.2,0.07185,0.288,0,0.479879563,218.35,218.35
11/25/2006 18:00,416.91,0,0,0,97.99,0.0719,0.289,0,0.488306829,203.58,203.58
11/25/2006 19:00,409.86,0,0,0,97.77,0.07195,0.285,0,0.512809252,210.18,210.18
11/25/2006 20:00,354.8,0,0,0,97.56,0.072,0.279,0,0.576521984,204.55,204.55
11/25/2006 21:00,369.06,0,0,0,97.34,0.07205,0.282,0,0.548068065,202.27,202.27
11/25/2006 22:00,360.85,0,0,0,97.13,0.0721,0.28,0,0.568546487,205.16,205.16
11/25/2006 23:00,76.77,0,0,0,96.91,0.071,0.319,0,0.335026703,25.72,25.72
